run,N,p,n1,n2,angle1_deg,angle2_deg,dirX,dirY,bbox_X,bbox_Y
98,30,0.1,3,0,0.0,90.0,0.04925834308484332,0.9987860710064672,118.48094952045328,103.1307649067879
99,30,0.1,3,0,0.0,90.0,0.8676272001652986,0.4972152869063107,137.15369385469933,128.45185449633266
100,30,0.1,3,0,0.0,90.0,0.9610417274974633,-0.27640332488718633,170.59564134599313,85.38376805055728
1,30,0.15,4,0,0.0,90.0,0.9887535314848281,0.149554184081493,128.31856748993164,120.94516866403828
2,30,0.15,4,0,0.0,90.0,0.24763637156358112,-0.9688530474116412,130.48370337354478,120.28390757617345
3,30,0.15,4,0,0.0,90.0,0.6408819262957579,-0.7676394704204823,134.82715147528813,113.61326788704761
4,30,0.15,4,0,0.0,90.0,0.7327961671142315,-0.6804482180612211,95.78205793486816,134.95326669714092
5,30,0.15,4,0,0.0,90.0,0.03127759314720093,0.999510736394021,125.87201673395109,150.54803498865704
6,30,0.15,4,0,0.0,90.0,0.9849042825919371,0.17309983862517575,151.26578067078867,96.8274008161021
7,30,0.15,4,0,0.0,90.0,0.981492802762216,-0.19149902904706778,137.50986815581012,94.06623168773166
8,30,0.15,4,0,0.0,90.0,0.9276463787897948,0.3734597647915775,119.78161513098848,114.10817814034596
9,30,0.15,4,0,0.0,90.0,0.6346799259585797,0.7727751235548488,111.50305845692566,156.90679266961507
10,30,0.15,4,0,0.0,90.0,0.9219774205007656,-0.3872436391817871,128.46069052684797,118.98991497295219
11,30,0.15,4,0,0.0,90.0,-0.8103200489736685,-0.5859875580857596,95.75846778265006,114.8739853642765
12,30,0.15,4,0,0.0,90.0,0.9494165688617108,0.3140193923483966,116.8015270969679,122.81294691905549
13,30,0.15,4,0,0.0,90.0,0.7285566255101436,0.684985578990735,117.96561859804187,126.73555834524956
14,30,0.15,4,0,0.0,90.0,0.9903089615016633,0.13888182303489943,137.81047868895553,122.0931042092246
15,30,0.15,4,0,0.0,90.0,0.6917396386319086,0.7221469880470295,110.91990941340094,108.69150480338656
16,30,0.15,4,0,0.0,90.0,0.9673898363835308,-0.2532921326489345,113.75803665668948,126.88642491325865
17,30,0.15,4,0,0.0,90.0,0.9990233265276433,0.04418589202044051,116.07501753075337,114.71840996517258
18,30,0.15,4,0,0.0,90.0,0.9129543376540527,-0.4080617322889392,148.6478585173785,98.89028492312235
19,30,0.15,4,0,0.0,90.0,0.8255363809062624,0.56434890254185,126.02092638735274,95.43755014054727
20,30,0.15,4,0,0.0,90.0,0.9804450736814208,0.19679293049760063,120.40043254532642,113.19639943547249
21,30,0.15,4,0,0.0,90.0,0.4796373927610317,0.8774667922294267,111.21124121343958,117.22414089625096
22,30,0.15,4,0,0.0,90.0,0.957512615028133,-0.28839138694140354,124.45507480181874,106.59643264815787
23,30,0.15,4,0,0.0,90.0,-0.2899650687859834,-0.9570372296227247,133.68393626723696,130.31904241680317
24,30,0.15,4,0,0.0,90.0,0.8975673528078598,0.44087736069511535,149.81016675900128,107.56131484773695
25,30,0.15,4,0,0.0,90.0,0.8745628519905346,0.48491217546910736,132.44358301208547,118.61312774229017
26,30,0.15,4,0,0.0,90.0,0.9600619296153121,0.27978758246806384,168.6664390886607,115.65673224791934
27,30,0.15,4,0,0.0,90.0,0.8208456415115737,0.5711500965695909,140.05818711885755,121.92587162644507
28,30,0.15,4,0,0.0,90.0,0.9982955840924587,-0.058360318552051794,154.29940281466412,77.49667158504697
29,30,0.15,4,0,0.0,90.0,0.7295927175514068,0.6838819097592458,108.80992502820293,127.28555820239377
30,30,0.15,4,0,0.0,90.0,0.668123512390576,0.7440503828309476,128.38145239330098,103.3621555956119
31,30,0.15,4,0,0.0,90.0,0.9244368971342459,0.3813350537477605,124.1047892735132,116.93128286353112
32,30,0.15,4,0,0.0,90.0,0.7064780209559383,-0.7077349828192618,122.14236584858396,131.26472095711523
33,30,0.15,4,0,0.0,90.0,-0.037166109733406484,-0.9993091014732549,109.12369492787201,102.50235011266398
34,30,0.15,4,0,0.0,90.0,0.7127982775846647,0.7013691007396429,119.23018242746139,154.68745211780276
35,30,0.15,4,0,0.0,90.0,0.5266259444345627,0.8500971207152774,156.9348489363913,115.38772782678373
36,30,0.15,4,0,0.0,90.0,0.4338855829255175,-0.9009679799689797,119.27671378046718,107.0024852841385
37,30,0.15,4,0,0.0,90.0,0.9917229588265298,-0.12839615623667716,148.80307036169154,109.8055176404024
38,30,0.15,4,0,0.0,90.0,0.6457360435475433,0.76356071275542,139.50486545715438,132.33531925206077
39,30,0.15,4,0,0.0,90.0,0.9743387129411867,0.2250868109510454,134.11478809015574,111.72083356960634
40,30,0.15,4,0,0.0,90.0,0.6911949232925442,-0.7226683734705802,123.39527492605993,109.50265034771252
41,30,0.15,4,0,0.0,90.0,0.2945891814660156,0.9556239920403752,126.7041548837134,97.6626635056268
42,30,0.15,4,0,0.0,90.0,0.949586153892,0.31350619824271214,121.79325402794888,120.07822061000843
43,30,0.15,4,0,0.0,90.0,0.8008901117476285,0.5988113466734504,121.27077793547082,107.96118253163773
44,30,0.15,4,0,0.0,90.0,-0.016148843997390423,0.9998695989165528,94.2106648516382,145.9733008301679
45,30,0.15,4,0,0.0,90.0,-0.40855060962473155,0.9127356678552997,102.8542701366374,164.62871916497315
46,30,0.15,4,0,0.0,90.0,0.3605026551722454,-0.9327581871062622,117.98092241703664,133.6377030318783
47,30,0.15,4,0,0.0,90.0,-0.09636289345315435,-0.9953462677708377,103.232973818169,143.82443386395735
48,30,0.15,4,0,0.0,90.0,0.6667180572563514,-0.7453100241700206,122.22904209413403,120.96377425968933
49,30,0.15,4,0,0.0,90.0,0.4994569408351382,-0.8663387121972591,136.41600351731103,129.11381446415743
50,30,0.15,4,0,0.0,90.0,0.9828285876706185,-0.1845209127914156,153.30356824801345,128.52256321050638
51,30,0.15,4,0,0.0,90.0,0.7593321113663921,0.6507032692770622,123.15562676163164,118.72260526685994
52,30,0.15,4,0,0.0,90.0,0.7965604605442166,0.604558874467645,130.09112873256933,101.09253017334689
53,30,0.15,4,0,0.0,90.0,0.9707186467645673,-0.2402192931959612,122.4349307937033,104.1574809012696
54,30,0.15,4,0,0.0,90.0,0.999984256256471,0.005611349141918049,130.54175419679086,98.28176593233954
55,30,0.15,4,0,0.0,90.0,0.8125727128333653,-0.582859834230002,122.30827379074285,124.79300543582059
56,30,0.15,4,0,0.0,90.0,0.37406943156965333,-0.9274007010807984,115.52708371207574,104.64720371919915
57,30,0.15,4,0,0.0,90.0,0.917461713365665,0.3978240873905684,133.69795389592323,117.20226512009978
58,30,0.15,4,0,0.0,90.0,0.8923144334812786,-0.45141439033440744,131.62264540435416,130.85468632911832
59,30,0.15,4,0,0.0,90.0,0.9952823465039765,0.09702087784357746,98.47284623010523,114.71393474267069
60,30,0.15,4,0,0.0,90.0,0.99988375501727,0.015247178511580172,135.43587740525433,116.64726850119843
61,30,0.15,4,0,0.0,90.0,0.6098773178198553,0.7924958404994056,132.92547536648044,108.72652103858142
62,30,0.15,4,0,0.0,90.0,0.917078220163877,0.3987073338942434,129.7323163720924,126.05127116694257
63,30,0.15,4,0,0.0,90.0,0.9453229419396988,-0.32613576228692376,144.41943210418447,126.49857805831813
64,30,0.15,4,0,0.0,90.0,0.9687643571626767,0.24798310485028152,111.78226621932905,131.04141247563186
65,30,0.15,4,0,0.0,90.0,0.9926264665812036,0.12121343919926793,132.53260297287235,106.19652699151891
66,30,0.15,4,0,0.0,90.0,0.9733522061073949,-0.2293152477831938,105.86751605748924,113.11714551048365
67,30,0.15,4,0,0.0,90.0,0.7249842112957084,-0.6887654850324162,122.2953937329178,101.71105427298534
68,30,0.15,4,0,0.0,90.0,0.48911854164558116,0.8722173193754524,126.6161519882692,132.0041743463814
69,30,0.15,4,0,0.0,90.0,0.2988013389514684,0.9543153356416367,118.3676421798672,115.41681160446817
70,30,0.15,4,0,0.0,90.0,0.6979499733430468,0.7161465176278109,102.04719601720063,112.8983213231954
71,30,0.15,4,0,0.0,90.0,0.7405728902574553,-0.6719760369356328,95.8806122320192,131.1222845188109
72,30,0.15,4,0,0.0,90.0,-0.12302981901381654,0.9924029744178658,128.67243353494814,140.9541494890218
73,30,0.15,4,0,0.0,90.0,0.6572780253855095,0.7536481920268405,114.39984113856244,128.08477838958788
74,30,0.15,4,0,0.0,90.0,0.9995607385163505,-0.0296366330180766,147.66346192156448,88.05670291496415
75,30,0.15,4,0,0.0,90.0,0.9889861313638754,0.1480082158865354,127.0804026315211,118.1092025049862
76,30,0.15,4,0,0.0,90.0,0.5152541820512779,-0.8570374133482555,125.75740931307362,128.02751770930138
77,30,0.15,4,0,0.0,90.0,0.346576341265877,0.9380217692968317,98.7345069041597,113.27336817583802
78,30,0.15,4,0,0.0,90.0,0.6366710977050972,0.7711354701652533,119.24475364146637,123.37314952176976
79,30,0.15,4,0,0.0,90.0,0.9850585921844234,-0.17221954001692735,120.24864022844233,114.74838041676453
80,30,0.15,4,0,0.0,90.0,0.9034510548669358,0.4286912542376168,115.97460978558381,123.38680765926671
81,30,0.15,4,0,0.0,90.0,0.9230288804141832,0.3847306667284783,123.86070391820846,114.85033672750251
82,30,0.15,4,0,0.0,90.0,0.9959979406444989,0.08937618380708266,127.4272453257352,105.83797184496947
83,30,0.15,4,0,0.0,90.0,0.6798108019792454,-0.7333875329676222,139.51323005883665,115.94055583988423
84,30,0.15,4,0,0.0,90.0,0.04875045676109817,0.9988109896099383,130.95681604442785,110.74319760755441
85,30,0.15,4,0,0.0,90.0,0.29855582048486873,-0.9543921741373442,121.94941436817942,114.08814467349492
86,30,0.15,4,0,0.0,90.0,0.75921645551604,0.6508382085231788,138.39164261406495,128.0272814313248
87,30,0.15,4,0,0.0,90.0,0.11504588334255587,-0.9933601787498485,87.07418694671951,133.11375082791824
88,30,0.15,4,0,0.0,90.0,0.974924985319545,0.22253375698910324,110.21583849910934,112.57472918760396
89,30,0.15,4,0,0.0,90.0,0.7428751944432297,0.6694299406815725,149.22276126627327,98.4779569182635
90,30,0.15,4,0,0.0,90.0,-0.6170202182287591,0.7869472982969917,135.134305146982,115.03487710123348
91,30,0.15,4,0,0.0,90.0,0.9274600437787868,-0.3739222742681304,130.18722921578063,114.49862725787057
92,30,0.15,4,0,0.0,90.0,0.7530386553835343,0.6579762788263408,98.94843709431058,135.18803317736538
93,30,0.15,4,0,0.0,90.0,0.062257698112794406,-0.9980601079222113,105.93131909066659,138.00845102892583
94,30,0.15,4,0,0.0,90.0,0.7093147358346085,0.7048919105280466,107.34367084438384,125.46766253848749
95,30,0.15,4,0,0.0,90.0,0.9413461826534819,-0.3374423867917565,140.6479743013536,106.22031139560212
96,30,0.15,4,0,0.0,90.0,0.6298155876063491,-0.7767446978306767,120.65432416628343,97.20182436169358
97,30,0.15,4,0,0.0,90.0,0.8882122246399202,-0.45943339452003695,117.27721096917637,103.82295122201054
98,30,0.15,4,0,0.0,90.0,0.665055931333544,-0.7467935512563512,89.21101287090642,123.24560440542953
99,30,0.15,4,0,0.0,90.0,0.9972115483622698,-0.0746265891819033,119.5718692561814,109.25086768022152
100,30,0.15,4,0,0.0,90.0,0.6725794932814053,0.740024881485297,119.32121907333055,134.60816353461433
1,30,0.25,7,0,0.0,90.0,0.9089395607008458,-0.416927901432554,113.29097148187046,129.34274221313382
2,30,0.25,7,0,0.0,90.0,0.9983013667053084,0.05826131850819463,145.33790924019905,102.03591887019184
3,30,0.25,7,0,0.0,90.0,0.9393481278584669,-0.3429651508372145,116.81306937888954,153.02076902454482
4,30,0.25,7,0,0.0,90.0,0.8776270387731789,-0.4793441152389599,120.31786556912368,115.04722013650303
5,30,0.25,7,0,0.0,90.0,0.9136596849815323,0.40647998725576534,140.93182231984895,95.95401234830399
6,30,0.25,7,0,0.0,90.0,0.8113886834111668,-0.5845069755206462,122.30773741445938,117.25845511754282
7,30,0.25,7,0,0.0,90.0,0.9479869203607841,-0.3183092817133618,146.80591817530518,91.43568239516699
8,30,0.25,7,0,0.0,90.0,0.9562699200645491,-0.29248562354368957,142.9892448728226,103.56822758946805
9,30,0.25,7,0,0.0,90.0,0.9385776441515041,-0.3450681177666409,125.07547259214928,126.39310889506012
10,30,0.25,7,0,0.0,90.0,0.8240493341182721,-0.5665180446722172,105.6179744801544,107.41823237928725
11,30,0.25,7,0,0.0,90.0,0.967284095852586,-0.25369564030673664,102.07675939411187,142.43519041608297
12,30,0.25,7,0,0.0,90.0,0.6473760364579418,-0.7621707600137949,121.47353783666499,103.26267788446074
13,30,0.25,7,0,0.0,90.0,0.7846363534621295,-0.619956282995545,115.18089118996893,119.10846106253675
14,30,0.25,7,0,0.0,90.0,0.8769982807805571,0.48049351245146593,98.52937267745907,130.25853553140686
15,30,0.25,7,0,0.0,90.0,0.9999996972112059,-7.781885996149077E-4,142.82450132949617,121.92969395273772
16,30,0.25,7,0,0.0,90.0,0.9595795602273041,0.28143750211010193,132.055381314042,110.19703749922695
17,30,0.25,7,0,0.0,90.0,0.8465720161868963,0.5322741975798317,126.03255789769197,121.16988035179466
18,30,0.25,7,0,0.0,90.0,0.9611589949806766,-0.27599526511832756,117.9704727518711,94.20204878400324
19,30,0.25,7,0,0.0,90.0,0.7800120373084135,-0.6257645097430647,136.610890749031,110.05637193869848
20,30,0.25,7,0,0.0,90.0,0.9999900873939734,0.004452540150673838,137.2533325002621,89.57955436346535
21,30,0.25,7,0,0.0,90.0,0.9971999805733965,0.07478100523807783,133.968301575519,106.21917715188354
22,30,0.25,7,0,0.0,90.0,0.9937413652607276,0.111705411550852,149.70847741047538,107.39079884233692
23,30,0.25,7,0,0.0,90.0,0.9336418175918844,0.3582079793133069,118.78551019732161,99.14775128090949
24,30,0.25,7,0,0.0,90.0,0.9909372173528935,0.13432583990023808,161.7515732262774,130.69125181939017
25,30,0.25,7,0,0.0,90.0,0.9997801690423942,-0.020966964242870204,132.18836901364267,99.06244382447736
26,30,0.25,7,0,0.0,90.0,0.9990669676857847,0.043187892737793186,117.56547897011494,102.71046364240219
27,30,0.25,7,0,0.0,90.0,0.3674180999804605,-0.9300558799377318,89.0241054324767,117.52839426813034
28,30,0.25,7,0,0.0,90.0,0.8339858273432249,0.5517858640728638,113.97657260994575,143.5270992202274
29,30,0.25,7,0,0.0,90.0,0.927829897958977,-0.37300359308381226,119.52864641689716,131.95040908079156
30,30,0.25,7,0,0.0,90.0,0.9929416747152405,-0.11860367032134164,112.34337633575899,129.01826200578077
31,30,0.25,7,0,0.0,90.0,0.8501503108746415,0.5265400734224799,120.58705196975487,114.59812302788507
32,30,0.25,7,0,0.0,90.0,0.7907098514792004,0.6121910900803287,133.54723816733937,118.27286464327932
33,30,0.25,7,0,0.0,90.0,0.9387646289271476,-0.3445590972174072,122.86047962548449,136.35411183161733
34,30,0.25,7,0,0.0,90.0,0.6570702409684801,0.7538293563092534,113.122277866752,127.348823151363
35,30,0.25,7,0,0.0,90.0,0.8097636271095204,-0.5867562255404144,113.17023778614546,113.58941583271474
36,30,0.25,7,0,0.0,90.0,0.8448265096716371,-0.5350403429238205,110.65354480853782,119.32932128784097
37,30,0.25,7,0,0.0,90.0,0.9198254918914144,-0.39232775133390374,122.40226089662218,143.02229841409843
38,30,0.25,7,0,0.0,90.0,0.9589151411344943,-0.2836930596666278,113.29028662047651,101.31202677384809
39,30,0.25,7,0,0.0,90.0,0.9882608966878454,0.1527756527648812,148.63517255110042,104.21563836109988
40,30,0.25,7,0,0.0,90.0,0.18292689352518618,0.9831265186257694,77.40550022947164,153.0133241604757
41,30,0.25,7,0,0.0,90.0,0.4995054229220645,0.8663107597574033,131.5310439037539,124.69176964257915
42,30,0.25,7,0,0.0,90.0,0.8155566306189256,-0.5786772695151463,125.1108008548455,115.67214605262598
43,30,0.25,7,0,0.0,90.0,0.6274947665622258,-0.7786207792866934,148.89713209337677,126.07879834335826
44,30,0.25,7,0,0.0,90.0,0.9753768469311351,-0.22054479470320082,108.25717854849597,122.47654028403804
45,30,0.25,7,0,0.0,90.0,0.732662132246985,-0.6805925359356371,107.58855553672961,111.89012068480079
46,30,0.25,7,0,0.0,90.0,0.9770063520981881,-0.2132101966599896,123.25454632087816,104.70968418664955
47,30,0.25,7,0,0.0,90.0,0.7301647796490743,0.683271098876587,133.8191050446866,104.0426814835997
48,30,0.25,7,0,0.0,90.0,0.9060185028348561,0.42323808018760045,150.2740571302523,112.82638306440722
49,30,0.25,7,0,0.0,90.0,0.4792159571948173,-0.8776970242457558,141.4251104161724,132.55865386031812
50,30,0.25,7,0,0.0,90.0,0.9706923742239132,0.2403254348244114,141.256668656047,126.12188364096633
51,30,0.25,7,0,0.0,90.0,0.975506666196989,-0.21996987113065342,121.58290703202982,121.29222010804
52,30,0.25,7,0,0.0,90.0,0.8583014718286441,0.5131457721318412,113.49070930991897,116.91017322652846
53,30,0.25,7,0,0.0,90.0,0.9055611249108619,0.42421580480950316,128.67235144050113,122.63824518227594
54,30,0.25,7,0,0.0,90.0,0.9964153246175209,0.084596104327329,112.87421065295672,111.45756704466916
55,30,0.25,7,0,0.0,90.0,0.5565377799404185,0.8308223032026705,126.86916292257274,117.15155772803912
56,30,0.25,7,0,0.0,90.0,0.9997044187753341,-0.024312035724541582,140.62647279254,114.17318893495113
57,30,0.25,7,0,0.0,90.0,0.6960462900786785,-0.7179969095112515,159.63296587624788,101.40619268377245
58,30,0.25,7,0,0.0,90.0,0.8794286308320792,0.4760307587465483,113.70553878351157,140.01420028486083
59,30,0.25,7,0,0.0,90.0,0.9939693335629683,0.10965839656126926,112.28446949565546,94.55310744010882
60,30,0.25,7,0,0.0,90.0,0.9728740516125343,0.2313354268135602,134.10469478332053,97.8990478019484
61,30,0.25,7,0,0.0,90.0,0.6659379064069643,-0.746007174771335,106.27331789884258,119.30439136251343
62,30,0.25,7,0,0.0,90.0,0.8772902058677862,-0.4799603053258233,118.91937346447921,127.95214709742288
63,30,0.25,7,0,0.0,90.0,0.9290145918489509,0.3700430895608338,127.90989134197677,122.05108009182803
64,30,0.25,7,0,0.0,90.0,0.8683296852489949,0.49598745721578635,123.48264191478967,107.96233635653246
65,30,0.25,7,0,0.0,90.0,0.6223792818963851,0.7827158037666929,123.03655161933537,144.9387825549361
66,30,0.25,7,0,0.0,90.0,0.7594543455870548,-0.6505606020725035,109.17059693955761,124.21355872274961
67,30,0.25,7,0,0.0,90.0,0.9798523370003474,0.19972330278402103,161.94181676339784,120.67209403532047
68,30,0.25,7,0,0.0,90.0,0.9706184587336513,0.24062378844476529,121.11946827110046,109.11222306815807
69,30,0.25,7,0,0.0,90.0,0.9630353877746789,-0.26937490954740734,102.59544636121306,133.36751748711364
70,30,0.25,7,0,0.0,90.0,0.7863332408246908,-0.6178025852763478,126.90949032644548,119.6038024521194
71,30,0.25,7,0,0.0,90.0,0.9642912314969402,-0.26484414446635307,113.49798797688103,134.72026857826938
72,30,0.25,7,0,0.0,90.0,0.7102718878268868,-0.7039274432516681,99.39670493881772,143.15708052737068
73,30,0.25,7,0,0.0,90.0,0.9770506271743271,-0.21300721100059966,128.18347115288273,133.5152790232038
74,30,0.25,7,0,0.0,90.0,0.9728886846330415,-0.23127387944381153,96.04768306212156,125.30282474183322
75,30,0.25,7,0,0.0,90.0,0.9533067037214985,0.30200385533905233,104.74204004217054,128.15141488932267
76,30,0.25,7,0,0.0,90.0,0.9887257212923324,-0.14973793124975765,124.87645853747571,113.8564543224809
77,30,0.25,7,0,0.0,90.0,-0.11950621541228752,-0.992833452537651,126.49491619265154,130.56288755240297
78,30,0.25,7,0,0.0,90.0,0.9123958889168626,-0.40930885879444173,116.15245054761698,125.10021503907568
79,30,0.25,7,0,0.0,90.0,0.9213328408708037,-0.3887747372617392,115.100957742302,140.2342178248
80,30,0.25,7,0,0.0,90.0,0.8828651431895683,-0.46962659522312306,138.18379487229672,98.37248745670041
81,30,0.25,7,0,0.0,90.0,0.29753852974324957,-0.9547098110516229,154.29450386933252,115.24790097062922
82,30,0.25,7,0,0.0,90.0,0.9626245070660098,-0.2708395436340893,106.69055976445718,126.24284069039994
83,30,0.25,7,0,0.0,90.0,0.9962694166616748,-0.0862974473817512,113.10070940999381,125.13834214586319
84,30,0.25,7,0,0.0,90.0,0.8431664024869103,0.5376526924672486,125.28778169026072,139.091394810422
85,30,0.25,7,0,0.0,90.0,0.9836758040469922,-0.1799497500206755,135.12338743702065,105.3233179236693
86,30,0.25,7,0,0.0,90.0,0.7201061601997862,-0.6938639045535658,134.05179798281375,134.35459619657973
87,30,0.25,7,0,0.0,90.0,0.7108233808621159,0.7033705433267384,132.39343035072486,111.92647493922664
88,30,0.25,7,0,0.0,90.0,0.9980887732441163,0.06179644588530243,105.78527553241281,92.64688044050666
89,30,0.25,7,0,0.0,90.0,0.45010571381308273,-0.8929752775932911,115.20100082284289,133.5684892652424
90,30,0.25,7,0,0.0,90.0,0.8052106146902664,-0.5929889256892773,95.19274160599053,128.05026886399605
91,30,0.25,7,0,0.0,90.0,0.8503722183642355,-0.5261816133563475,137.53412698135963,114.24246854940368
92,30,0.25,7,0,0.0,90.0,0.990661077805197,-0.13634745660204106,148.98162073855897,94.29820964218413
93,30,0.25,7,0,0.0,90.0,0.9843775661615488,-0.17607046100316076,130.57961700732199,125.63355480522175
94,30,0.25,7,0,0.0,90.0,0.9989316370110499,-0.046212385552188165,115.1717138255749,124.14560595999558
95,30,0.25,7,0,0.0,90.0,0.9525835830829164,-0.3042770402789412,116.14977541317867,125.92285020077904
96,30,0.25,7,0,0.0,90.0,0.9989245972417181,0.04636430766733234,111.28509690042046,107.77298705195126
97,30,0.25,7,0,0.0,90.0,0.9319725368268141,0.3625288824364102,126.03140863940804,95.02031953332575
98,30,0.25,7,0,0.0,90.0,0.40426401469301476,-0.9146423379793251,118.67440158881465,142.4892134997411
99,30,0.25,7,0,0.0,90.0,0.6755088308088667,-0.737351896653991,112.88442193908577,114.54910907743289
100,30,0.25,7,0,0.0,90.0,0.7144850493101789,0.6996507087913448,137.1510216897828,98.6335199850418
1,30,0.3,9,0,0.0,90.0,0.986532857246184,-0.1635632036054574,124.1344638866005,112.04692896717953
2,30,0.3,9,0,0.0,90.0,0.9839165910980612,0.17862850209854705,150.1709235915862,100.36102228572959
3,30,0.3,9,0,0.0,90.0,0.9956029491630763,0.09367372960326115,119.98942871811084,127.04419417741394
4,30,0.3,9,0,0.0,90.0,0.998584702756164,-0.053184503583128824,107.7855192919971,126.37405839642281
5,30,0.3,9,0,0.0,90.0,0.38055228925469303,-0.9247594039224539,118.32959458071545,130.84705835009834
6,30,0.3,9,0,0.0,90.0,0.6499686562469922,0.7599610160373224,114.65547693637892,114.05717878086253
7,30,0.3,9,0,0.0,90.0,0.8313563643004908,-0.5557396832484339,140.39985461176641,93.68261615025443
8,30,0.3,9,0,0.0,90.0,0.7750143796020655,0.6319435982823354,142.89012777398656,136.36773847024244
9,30,0.3,9,0,0.0,90.0,0.9375434372020316,-0.3478682270047097,119.1719437466964,143.17658439102894
10,30,0.3,9,0,0.0,90.0,0.74547390321158,0.6665348150175592,132.6003585197334,92.21074418982099
11,30,0.3,9,0,0.0,90.0,0.7454782998090258,-0.6665298976894015,93.42666042243656,111.0131121555761
12,30,0.3,9,0,0.0,90.0,0.6774110106409176,-0.7356047326264633,130.4292041056159,152.15001111583183
13,30,0.3,9,0,0.0,90.0,0.9911765591710635,-0.1325482121713127,112.76579536747649,104.89720521832673
14,30,0.3,9,0,0.0,90.0,0.6245491823088015,0.7809854792999722,113.36841437358945,114.07665695016178
15,30,0.3,9,0,0.0,90.0,0.9658499220560308,0.25910215758337335,108.36230219717469,125.65790112971648
16,30,0.3,9,0,0.0,90.0,0.916490469039006,0.40005652120751983,148.36038527280783,86.5208204355591
17,30,0.3,9,0,0.0,90.0,0.9356623603784551,-0.35289651085129464,135.00483134052644,119.96006820259853
18,30,0.3,9,0,0.0,90.0,0.9182545581422253,-0.3959906140946102,128.98140790569792,116.95226545669192
19,30,0.3,9,0,0.0,90.0,0.9521947133096688,-0.3054917804870006,116.7792213246668,106.6634718522563
20,30,0.3,9,0,0.0,90.0,0.6136495453740813,-0.7895785176042869,112.31417530338558,129.71392754340104
21,30,0.3,9,0,0.0,90.0,0.9807765927368938,0.19513399278293145,137.18926102497846,94.1694142990093
22,30,0.3,9,0,0.0,90.0,0.9996125318082478,-0.027834982520286444,124.60975480874393,117.10123651932537
23,30,0.3,9,0,0.0,90.0,0.9092339644279771,-0.4162854764828868,135.27144786986685,111.92400746368443
24,30,0.3,9,0,0.0,90.0,0.945581130630556,0.3253864247251863,114.78235184992357,118.23629759066813
25,30,0.3,9,0,0.0,90.0,0.9471828269005665,0.3206940791855247,133.2233641661115,144.38031208778793
26,30,0.3,9,0,0.0,90.0,0.8929207025500631,-0.45021397019361986,146.37101585014778,116.34614513811334
27,30,0.3,9,0,0.0,90.0,0.8706060820246381,-0.4919807414337568,140.87168308375468,108.9671909212964
28,30,0.3,9,0,0.0,90.0,0.9952276513718586,0.09758033585130828,122.03128633838058,132.8984569510194
29,30,0.3,9,0,0.0,90.0,0.9869817219818398,-0.1608324608832503,118.63614447782274,109.500069524115
30,30,0.3,9,0,0.0,90.0,0.9841108637726621,0.17755508386026184,110.10337836576679,147.70819975711981
31,30,0.3,9,0,0.0,90.0,0.973798706176208,-0.22741169681778303,144.81418088764315,119.4224016163019
32,30,0.3,9,0,0.0,90.0,0.8679484629857452,-0.49665427170284404,121.5206156277149,113.92787347481945
33,30,0.3,9,0,0.0,90.0,0.933140824644882,-0.35951105877437123,124.1435617280442,98.93569530559549
34,30,0.3,9,0,0.0,90.0,0.9859725570977221,-0.16690750926839412,143.25701064887855,116.56032682376643
35,30,0.3,9,0,0.0,90.0,0.6322697618699916,0.7747483128247935,134.6293266590493,108.30967165196782
36,30,0.3,9,0,0.0,90.0,0.9239731115495046,-0.38245743440744717,122.00760568420421,116.09061819271622
37,30,0.3,9,0,0.0,90.0,0.998608569330486,-0.05273447885131641,129.4191374816922,113.17821326959968
38,30,0.3,9,0,0.0,90.0,0.9609686346036398,0.2766573391544425,128.26718948302565,104.52998856303553
39,30,0.3,9,0,0.0,90.0,0.8835738879078665,0.4682917729443655,108.26754794735064,121.86516198379415
40,30,0.3,9,0,0.0,90.0,0.9941731483784636,0.10779494906188072,137.8947470525563,105.96272327695107
41,30,0.3,9,0,0.0,90.0,0.995800461640359,0.09155020806556262,138.0529926030622,105.51612818065604
42,30,0.3,9,0,0.0,90.0,0.9089933771808844,0.41681055677764484,133.25452530926287,97.54641646998624
43,30,0.3,9,0,0.0,90.0,0.6075636619437861,0.7942709844161858,148.03771419596336,129.18727252200785
44,30,0.3,9,0,0.0,90.0,0.982554790116734,-0.18597334330129447,148.74516146485269,106.00676729383072
45,30,0.3,9,0,0.0,90.0,0.7457928517901056,0.6661779208430594,93.79760941238047,140.80256070374622
46,30,0.3,9,0,0.0,90.0,0.8883153635838018,0.4592339434547257,148.8050544046934,88.8253357450684
47,30,0.3,9,0,0.0,90.0,0.9910477211861214,0.1335081058655086,132.15933417429682,113.50839702412057
48,30,0.3,9,0,0.0,90.0,0.791607566004435,-0.6110298367874797,129.99477553370355,96.49559685767164
49,30,0.3,9,0,0.0,90.0,0.9984970961629334,0.05480464354587018,97.34370375811508,120.83849737112365
50,30,0.3,9,0,0.0,90.0,0.6002636456974925,0.7998021978301605,107.24032363604431,113.78938728229758
51,30,0.3,9,0,0.0,90.0,0.889253682602497,0.45741435042846823,123.37122714172536,110.94397206312271
52,30,0.3,9,0,0.0,90.0,0.9955503450865667,0.09423115407346909,102.25946454791982,110.90794236366804
53,30,0.3,9,0,0.0,90.0,0.924342536620247,0.38156372337323585,117.68615923840915,118.43671611728325
